pat_id,birth_date,death_date,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,prior_opioid_abuse_diag
cb4b7f71-a70e-41c0-8209-a2e7b3750856,2004-01-20,,999-66-4116,,,,Clifton91,Gusikowski974,,,,white,polish,M,Cold Spring,738 Bogan View Apt 25 Minnetrista Minnesota 55331 US,0
4b620446-4112-4e33-a8ac-7cdecda7f9ec,2012-12-25,,999-19-6841,,,,Deloise241,Mueller846,,,,asian,asian_indian,F,Minneapolis,887 Torp Highlands St. Paul Minnesota 55101 US,0
c2d8cca3-c3fa-4539-98f5-3c0f7a77b9d2,1962-07-31,,999-67-3278,S99915363,X17364600X,Mr.,Elden718,Weber641,,,M,asian,chinese,M,Minneapolis,919 Gleichner Frontage road White Bearship Minnesota  US,1
86ac7cdb-9743-4b2f-87b3-e7f6f3343300,1989-11-30,,999-77-9684,S99949267,X57129793X,Ms.,Doloris378,Legros616,,,S,asian,asian_indian,F,Melroseship,852 Leffler Approach Apt 32 Lauderdale Minnesota 55108 US,0
5cc25887-e27b-4f35-aba3-620cab630d48,1973-03-20,,999-94-9428,S99980827,X45025281X,Mrs.,Beth967,Hettinger594,,Will178,M,white,irish,F,Vadnais Heights,362 Oberbrunner Gardens Unit 99 Edina Minnesota 55343 US,0
1f78b5c0-a12d-4cd6-8e9b-2d1a04e2842d,1994-06-08,,999-45-2230,S99941936,X29510078X,Mr.,Eduardo902,Jaskolski867,,,,asian,chinese,M,Stillwater,919 Abshire Gateway St. Paul Minnesota 55101 US,1
56fb83fb-2499-41df-a35e-93ba40f69125,1997-03-22,,999-37-9081,S99962688,X12319877X,Ms.,Amina496,Carter549,,,,white,english,F,Chaska,685 Bernier Gateway Bemidji Minnesota 56601 US,0
5fd1b2d9-bc4c-4778-8e10-45efe7a47a30,1966-07-21,,999-70-6807,S99981078,X33826241X,Mrs.,Margarita164,Gerhold939,,Beahan375,M,white,american,F,Oakdale,652 Little Spur Rosemount Minnesota 55068 US,0
7f776d74-40cf-4b17-9ba5-4de9e6d479f9,1983-10-30,,999-12-6181,S99946040,X65481003X,Mr.,Eugenio846,Ratke343,,,M,white,irish,M,New Brighton,1005 Hammes Esplanade Gaylord Minnesota 55334 US,0
159268e8-ef63-44b8-b60a-805e6a9fe8d2,2018-02-26,,999-13-1298,,,,Blair400,Corkery305,,,,white,english,M,Burnsville,635 Collins Way Grand Rapids Minnesota 55744 US,0
ea5ed735-36b5-4881-b23d-b018a6518537,2011-05-08,,999-12-5151,,,,Lanell756,Powlowski563,,,,white,italian,F,Vallersship,576 Hegmann Orchard Suite 68 Lakeville Minnesota 55024 US,1
65364b07-c526-4c35-8a68-dd3e5cbc5c36,1984-05-13,,999-69-3361,S99993919,X58333900X,Mrs.,Daniella68,Wunsch504,,Marvin195,M,white,italian,F,Minneapolis,953 Schneider Underpass Apt 84 Hutchinson Minnesota 55350 US,1
8c6617da-1306-4cd7-a18e-412cd94da59b,1995-09-06,,999-76-8773,S99973039,X83725337X,Mr.,Agustin437,Pouros728,,,,asian,chinese,M,Burnsville,982 Rodriguez Camp Unit 59 St. Paul Minnesota 55101 US,0
773eb0ce-18ed-417f-82b3-99fa512e361c,2016-02-21,,999-32-6835,,,,Loren192,Friesen796,,,,white,english,M,North Branch,733 Nicolas Extension Unit 79 Minneapolis Minnesota 55401 US,0
b78aeeae-776e-4598-8c78-d8f95bd7a70c,1966-02-03,,999-77-3030,S99961680,X63837673X,Mrs.,Genesis248,Hagenes547,,Hermann103,M,white,swedish,F,Minneapolis,824 Tremblay Plaza Unit 24 Minneapolis Minnesota 55401 US,1
5e4108f6-41cb-411a-80c7-4ab958f34db3,1942-05-28,1980-07-17,999-92-8949,S99934955,X35180831X,Mr.,Wesley533,Price929,,,M,white,italian,M,St. Cloud,972 Nolan Viaduct Apt 49 Coon Rapids Minnesota 55304 US,1
9c6869c7-f665-4b0e-8045-eaadc1a8f19e,1985-11-29,,999-53-7664,S99924586,X48789121X,Mrs.,Shemeka786,Tromp100,,Bayer639,M,white,italian,F,Red Wing,1025 Wyman Rest Suite 8 Columbia Heights Minnesota 55421 US,0
3fc7f7c6-943f-46ca-9739-9e2994a78bd8,1942-04-24,,999-94-4511,S99966169,X89122076X,Mr.,Rupert654,Adams676,,,M,white,polish,M,Duluth,607 Cruickshank Neck Bloomington Minnesota 55420 US,0
bd5df581-198b-41af-940a-f322ec0194bb,1963-01-13,,999-31-7252,S99918541,X51054831X,Mrs.,Darcel357,Haag279,,West559,M,white,irish,F,Minneapolis,531 Ortiz Loaf Unit 97 Minneapolis Minnesota 55401 US,0
1ce9aa92-db9d-41ac-b940-68f289b5637a,1981-11-07,,999-98-8546,S99941608,X61853100X,Mr.,Filiberto722,Carroll471,,,S,white,portuguese,M,Maple Grove,495 Rodriguez Lock Suite 48 St. Peter Minnesota 56082 US,0
3e598041-b994-4de8-af88-37ea92b7d181,1972-12-02,,999-69-3267,S99954615,X14098670X,Mr.,Alec433,Thiel172,,,M,white,french,M,Richfield,1081 Krajcik Wynd Hermantown Minnesota 55810 US,0
d82f8eeb-f5d2-4a83-8626-da9590e41c79,2007-06-22,,999-42-4195,,,,Myrtie622,Hauck852,,,,white,irish,F,Eden Prairie,140 Effertz Path Kelliher Minnesota 56650 US,0
9c0628a4-c3be-4d1a-807c-bd4b4146d548,1954-05-07,1976-04-23,999-58-9592,S99920961,X20218617X,Mr.,Donovan745,Sauer652,,,,white,french_canadian,M,Park Rapids,731 Leffler Annex Apt 75 Coon Rapids Minnesota 55304 US,1
622a9e8a-5a60-4498-bde2-8ad129196ebf,1943-02-11,1965-02-11,999-63-5469,S99949583,X26760422X,Mr.,Guy979,Borer986,,,,white,irish,M,Duluth,176 Reichel Avenue Pierz Minnesota 56364 US,0
1dc19285-b831-4a6f-aea2-5b448f3186fb,1975-08-09,,999-54-8579,S99996590,X43792398X,Mr.,Gustavo235,Jast432,,,S,white,french_canadian,M,Burnsville,1093 Klein Byway Apple Valley Minnesota 55068 US,0
f00de2f3-c030-4bb5-9d86-7cb406186afb,1995-02-13,,999-18-7529,S99982859,X1521040X,Mr.,Neil122,Bernier607,,,,white,italian,M,Albert Lea,785 Emard Key Goodview Minnesota 55959 US,1
3f2c465c-3665-4130-93ab-4544a45358db,1977-03-22,,999-41-7579,S99949764,X81469519X,Mr.,Julio255,Doyle959,,,M,white,russian,M,Edina,956 Lesch Rest Apt 53 Apple Valley Minnesota 55068 US,0
609993ba-56f7-4657-a11c-77b0215e9f00,1975-03-14,,999-62-6829,S99953788,X16914128X,Mr.,Lance203,O'Reilly797,,,M,white,french,M,Crystal,837 Romaguera Wall Minneapolis Minnesota 55401 US,1
9371b4a1-510e-4e86-b1ed-4a2b1febb057,2016-06-06,,999-74-2735,,,,Gil594,Volkman526,,,,asian,asian_indian,M,Eden Prairie,1061 Christiansen Crossing Unit 10 Woodbury Minnesota 55125 US,0
5355c634-0a57-4197-83cf-a429ed4f8fba,1989-11-14,,999-48-8234,S99957693,X47924921X,Mr.,Edison640,Toy286,,,M,white,portuguese,M,Shoreview,704 Padberg Mill Coon Rapids Minnesota 55304 US,0
e363d9a6-3870-453d-b2c3-0e093f9fa679,2012-05-11,,999-71-1586,,,,Anya973,Powlowski563,,,,white,german,F,St. Cloud,871 Pollich Approach Apt 79 Balaton Minnesota 56115 US,0
ac84302e-9f9d-4cf9-b63d-9410eacb99fa,2017-04-30,,999-68-2444,,,,Norris589,Bradtke547,,,,white,polish,M,Deephaven,409 Kunde Tunnel Unit 90 Plymouth Minnesota 55441 US,0
df3be649-f9a8-41bf-ae0e-18c2a30d2a80,1988-03-04,,999-64-6125,S99956811,X58910647X,Mr.,Darnell564,Buckridge80,,,M,white,french_canadian,M,Monticelloship,355 McLaughlin Row Apt 40 Glencoe Minnesota 55336 US,0
7fca552e-d0dc-499a-b75f-1ef567e9ba4f,1979-10-30,,999-64-6674,S99986368,X36596680X,Ms.,Tilda804,Kreiger457,,,S,white,english,F,Minneapolis,865 Maggio Arcade Corinnaship Minnesota  US,1
34cf51a3-032e-43bc-9be7-ac8079ee2020,1961-02-25,,999-86-6034,S99954671,X13283146X,Mr.,Odis959,Green467,,,M,white,english,M,Wakefieldship,1053 Little Parade Apple Valley Minnesota 55068 US,1
ab4d828b-6da5-4faa-98c0-db15e8a0ceaf,2010-01-06,,999-31-7440,,,,Sibyl335,Bayer639,,,,white,french,F,Rochester,490 Johnson Flat St. Cloud Minnesota 55320 US,0
0d3eaaed-0697-41f1-bf8b-2a22526e1ee5,1984-10-16,,999-37-2121,S99970779,X70175990X,Mr.,Bernie827,O'Connell601,,,M,white,irish,M,Beaver Fallsship,1005 Stroman Rapid Minneapolis Minnesota 55401 US,0
6a6049ac-f933-445a-a842-6223f1ec8de5,1968-02-27,,999-75-7134,S99944937,X62302573X,Mr.,Hilton264,Sipes176,,,S,white,italian,M,Waconia,355 Schultz Skyway Apt 74 Maple Grove Minnesota 55311 US,1
4eef5dd1-f8af-4fbe-8b2f-6253c0182465,1995-02-25,,999-10-9149,S99996619,X48893219X,Ms.,Patricia625,Kautzer186,,,,white,english,F,North Oaks,674 Legros Track Unit 78 North Mankato Minnesota 56001 US,0
6e5055f7-01d1-442d-b0f5-3e571357a410,1998-05-18,,999-55-1445,S99970057,,Mr.,Adan632,Mann644,,,,white,italian,M,Bloomington,257 Dickens Drive Apt 88 Rochester Minnesota 55901 US,0
f9a57355-8c55-4bbc-98ac-0e12e057d0f1,2016-03-17,,999-61-7282,,,,Otto672,Breitenberg711,,,,white,italian,M,Coon Rapids,973 Stracke Lodge Sauk Rapids Minnesota 56304 US,0
e1accd73-bb65-4911-bdf5-14230918c210,1948-06-12,2017-07-22,999-55-9586,S99933563,X53209396X,Mr.,John539,Heidenreich818,,,S,white,scottish,M,Owatonna,1021 Huels Path Pierz Minnesota 56364 US,1
9be138a0-9111-4fd3-93e9-f459530929e1,1966-10-14,,999-13-8182,S99961060,X25661068X,Ms.,Sheryl275,Tremblay80,,,S,white,portuguese,F,Hopkins,622 Pouros Lodge Unit 58 Sverdrupship Minnesota  US,0
9967ca68-9d21-4694-ab8e-0ce6bc07dbbb,2008-10-10,,999-92-8437,,,,Sung603,Gulgowski816,,,,black,west_indian,F,Crookston,213 Simonis Row St. Louis Park Minnesota 55343 US,0
6f914793-b566-48b5-b115-30c3c8dd5ae5,1947-11-07,,999-63-3206,S99917040,X61308141X,Mr.,Domenic627,Shanahan202,,,M,white,italian,M,Eden Prairie,257 Bernier Approach Kiester Minnesota 56051 US,0
a440fa0b-7c89-4196-a86f-175ab55f4c18,1982-06-25,,999-27-7873,S99983415,X83745417X,Mr.,Devon268,Trantow673,,,M,white,irish,M,West Concord,875 Welch Lodge Unit 95 Bloomington Minnesota 55420 US,0
e62e596c-532d-4d5d-88a3-ed20702373e1,2008-09-10,,999-93-2210,,,,Williams176,Dare640,,,,white,german,M,Burnsville,783 Kirlin Haven Rosemount Minnesota 55068 US,0
e55915b1-5a07-4f9b-8cf5-fa80c6ae5a7a,1994-03-28,,999-79-7032,S99930314,X67478606X,Ms.,Muoi890,Purdy2,,,,white,english,F,Minneapolis,787 Streich Center North St. Paul Minnesota 55109 US,0
96653b02-9932-48d8-b038-374dc8d063c9,1968-08-17,,999-36-7189,S99966391,X1945897X,Mrs.,Carma664,Kuhic920,,Macejkovic424,M,white,english,F,Milan,941 Doyle Landing Apt 95 Fox Lakeship Minnesota  US,1
0f2abd71-2289-4021-bbf9-a75a1d02b7ad,1957-03-02,,999-22-1622,S99955190,X63452439X,Mrs.,Alysa236,Torphy630,,Shields502,M,white,english,F,Anoka,848 Pfannerstill Underpass Unit 25 Baxter Minnesota 56401 US,1
e40266ff-3449-4dd1-91bc-615c4ccc38b3,2017-04-24,,999-96-4342,,,,Harland508,Schiller186,,,,white,polish,M,Shakopee,137 Rodriguez Orchard Suite 85 Palmership Minnesota  US,0
aaa89f35-92e4-4062-813c-c2fd5a41bf3e,1946-02-08,,999-73-4170,S99939890,X53033913X,Mr.,Jimmie93,Murazik203,,,M,white,french_canadian,M,Litchfieldship,1049 Haag Overpass Pierz Minnesota 56364 US,0
88af5d7b-20b3-4246-9083-39ba25ebdd0d,2001-10-13,,999-10-6874,S99987053,,,Laverne101,Bruen238,,,,white,german,F,Bloomington,977 Dickinson Union Apt 68 Urnessship Minnesota  US,0
e41d5c3a-5534-4e67-b8bf-6f26ec630c09,1949-07-15,1994-07-08,999-74-8084,S99991590,X24582545X,Mr.,Garth972,Walter473,,,M,white,french,M,Minneapolis,318 Hamill Run Suite 59 Hopkins Minnesota 55305 US,1
b3df3d84-782d-4f3c-8287-81e6bbfce540,1967-02-23,,999-66-4291,S99929094,X56029668X,Mrs.,Joanne343,Leffler128,,Kihn564,M,white,irish,F,Minneapolis,508 Wiegand Mission Unit 95 Owatonna Minnesota 55060 US,0
3fdaf2cf-3557-4075-840a-cdb571b81f0c,1976-03-05,,999-96-9997,S99957095,X61649875X,Mrs.,Lorean637,Wintheiser220,,Volkman526,M,white,polish,F,Chisago Lakeship,579 Turner Ville Solwayship Minnesota  US,1
e31e51f5-f119-4c53-be8d-1488f7be2403,1944-06-29,,999-90-8928,S99972566,X69084871X,Mr.,Manual570,O'Reilly797,,,M,white,french,M,Rosemount,527 Cormier Gateway Apt 82 Rochester Minnesota 55901 US,1
75dab93c-79ea-4906-b7eb-0daccab1305c,1995-02-11,,999-59-5454,S99958671,X18500967X,Mr.,Everett935,Barrows492,,,,white,irish,M,Buffalo,669 Reilly Center Suite 53 Northfield Minnesota 55019 US,1
0a8b65ee-56d1-4fb0-a514-5309614d3d43,1964-03-16,,999-98-3346,S99911269,X10650138X,Ms.,Darcel357,Hermiston71,,,S,white,swedish,F,South St. Paul,119 Satterfield Frontage road Columbia Heights Minnesota 55421 US,0
09157a1a-986d-40c7-9af4-7af8d7790fea,2015-09-03,,999-22-3148,,,,Yvone889,Ernser583,,,,white,irish,F,Pierz,1057 Zemlak Dam Sauk Rapids Minnesota 56304 US,1
953d14f4-5896-4c3c-a52e-4725e71ec857,2000-04-22,,999-72-5904,S99921410,,Ms.,Ellis535,Rippin620,,,,white,italian,F,Elk River,475 Eichmann Ranch Suite 27 Northfield Minnesota 55019 US,1
600af6c6-0fc8-4cc7-a46f-15e9a096af1f,1996-08-06,,999-84-9676,S99997594,X67127512X,Mr.,Freddy176,Nikolaus26,,,,white,irish,M,Spencer Brookship,447 Konopelski Rest Rockfordship Minnesota  US,0
be9d15ec-7bab-4d46-bf7e-793fbb8b5634,1980-08-16,,999-22-8545,S99941153,X44115957X,Mrs.,Diane211,McCullough561,,Bailey598,M,white,italian,F,Minneapolis,520 Torp Landing Hopkins Minnesota 55305 US,0
2b1ac9c6-31e4-4556-9864-9da8963a8b27,1951-02-08,,999-29-1772,S99992780,X68916169X,Mrs.,Santana368,Ledner144,,Tillman293,M,white,german,F,Cottage Grove,707 Hudson Bridge Unit 55 Hugo Minnesota 55038 US,0
fe93d5ce-6908-4db6-bfe0-c2c0e510ce96,1986-01-11,,999-25-6115,S99968626,X64633646X,Mrs.,Velia837,Gottlieb798,,Mayer370,M,white,english,F,Stillwater,744 Doyle Junction Eagle Lake Minnesota 56001 US,0
f8288634-ee5c-44a3-b79b-d091270ac7ef,1949-12-02,,999-48-3584,S99910752,X406263X,Mr.,Von197,Kautzer186,,,M,white,french_canadian,M,St. Paul,821 Hodkiewicz Brook Avon Minnesota 56310 US,0
3b0edf04-57a4-4b7d-ae14-f965345641c9,1995-04-11,,999-60-8893,S99961675,X62234228X,Mr.,Alexander630,Kunze215,,,,white,english,M,Arlington,164 Donnelly Crossroad Apt 76 Apple Valley Minnesota 55068 US,0
d7277b67-f0a5-447d-84e1-ed274f2c511d,1983-07-28,,999-76-9459,S99955201,X505941X,Mr.,Michal596,Koch169,,,S,white,english,M,Maple Ridgeship,398 Donnelly Course Suite 80 Minneapolis Minnesota 55401 US,1
a7d5cf4d-43ae-45c6-9308-291756211cd5,1961-10-07,,999-25-6938,S99962524,X12052220X,Mrs.,Maryellen651,Doyle959,,Adams676,M,white,italian,F,Ramsey,927 Johnston Green Plymouth Minnesota 55441 US,0
fedc2dd8-7d07-4009-b279-2c71e87e6c9a,2010-05-29,,999-77-8021,,,,Adella39,Feil794,,,,hispanic,puerto_rican,F,Hagaliship,1030 Kris Rue Watertown Minnesota 55388 US,0
fe007284-f9e0-438a-97e3-cc2e8686cb86,2008-12-10,,999-53-6626,,,,Eugenio846,Schmeler639,,,,asian,chinese,M,Brooklyn Center,285 Legros Heights Suite 44 St. Paul Minnesota 55101 US,1
d508331c-1d3d-4fa9-8ce8-3ddd9e6c3ce5,1968-10-08,,999-38-7745,S99921802,X52717121X,Mr.,Ernie189,Auer97,,,S,white,polish,M,Lake City,623 Johnston Mill Unit 6 Oakdale Minnesota 55042 US,0
5e755c0e-607f-44b8-ad7a-2eb629a1d749,2005-09-01,,999-30-7814,,,,Shawn523,Waelchi213,,,,white,italian,M,Hugo,685 Hilpert Esplanade Minneapolis Minnesota 55401 US,1
a40e8177-6667-4f1c-b4a6-242ce6e59ccf,1984-06-14,,999-48-5339,S99958522,X61717790X,Mr.,Ernest565,Balistreri607,,,M,white,polish,M,Southsideship,342 Nikolaus Center Chaska Minnesota 55318 US,0
2e1417fc-ff65-43a3-8d4e-30029d6bd072,1949-02-01,,999-16-3464,S99999395,X4535632X,Mrs.,Sherrill767,Paucek755,,O'Hara248,M,white,portuguese,F,Turtle Rivership,111 Abbott Branch Maplewood Minnesota 55106 US,0
1c728020-0134-4626-ae84-14f5b0273181,1909-05-11,2007-08-21,999-96-4086,S99924456,X47050821X,Mrs.,Kia427,Shields502,,Romaguera67,M,white,english,F,Maple Grove,716 Rogahn Pathway Unit 18 Rochester Minnesota 55901 US,0
81220f46-7b2d-495f-85ba-fadfdc657545,1959-05-24,,999-78-3665,S99922379,X70961743X,Mr.,Michal596,Kreiger457,,,M,white,irish,M,Minnetonka,913 Zieme Rapid Unit 42 Sauk Centre Minnesota 56378 US,1
89d9310a-3bb0-46c1-9970-427e1d69ac40,1945-09-13,2016-11-17,999-30-2224,S99975308,X31964560X,Mr.,Jonathan639,O'Reilly797,,,M,white,english,M,Brooklyn Park,198 Mayer Arcade Brooklyn Park Minnesota 55428 US,0
9bf8e865-2d8e-4958-b8ed-373da43747f3,1968-02-10,,999-54-6730,S99919549,X22733100X,Mrs.,Venice604,Torphy630,,Gulgowski816,M,white,italian,F,Jackson,488 Fritsch Viaduct Forest Lake Minnesota 55025 US,0
29cb5bd0-2d19-491b-9234-dfded1e23b09,1965-03-22,,999-97-8518,S99985466,X27007497X,Mr.,Tory770,Morissette863,,,M,white,italian,M,Arden Hills,671 Frami Mall Apt 42 Savage Minnesota 55372 US,1
39cd88a9-bd44-4df5-b14c-bbdb8ccba6d4,2010-01-02,,999-54-2277,,,,Lenny728,Marks830,,,,white,french,M,Burnsville,1043 Franecki Harbor Suite 64 Silver Creekship Minnesota  US,1
e9338878-cca8-4d69-bc0c-23ba34671694,1946-09-24,,999-64-5440,S99924651,X41292728X,Mr.,Mitchel812,Marks830,,,M,white,irish,M,Minneapolis,765 Kuhic Rapid Mendota Heights Minnesota 55118 US,0
e81fe08c-5c70-4bb7-b397-edf377c850d7,1914-10-13,1995-02-21,999-79-2738,S99992383,X18295635X,Mrs.,Margareta320,Macejkovic424,,Kozey370,M,white,irish,F,St. Cloud,171 Heaney Lane Plymouth Minnesota 55441 US,1
9e9fc362-9ea1-4004-9ce0-ce1564e6899b,1958-08-04,,999-31-9562,S99928629,X4158739X,Mr.,Perry780,Reilly981,,,S,white,french_canadian,M,Brooklyn Park,504 Roberts Manor Brooklyn Park Minnesota 55428 US,0
b54d0efb-40e1-4ff2-a18f-884954eb3c26,1994-10-14,,999-38-1062,S99945920,X14975473X,Ms.,Bebe406,Heathcote539,,,,white,irish,F,Wyoming,779 Goyette Lock Apt 40 Hugo Minnesota 55038 US,0
c7b5c258-4386-4243-9b2f-e9addc618717,2005-02-08,,999-50-8776,,,,Darryl392,Legros616,,,,hispanic,mexican,M,New Auburn,559 Stracke Crossing Plymouth Minnesota 55441 US,0
32325ee0-3986-4a5f-bf19-fa09aba0f6e0,1944-02-28,2002-06-24,999-62-9803,S99928669,X48810857X,Mrs.,Loree183,Crona259,,Dicki44,M,white,american,F,St. Paul,1029 Koss Promenade Owatonna Minnesota 55060 US,0
69eb3b56-8867-4955-a6bb-1d591e0525d7,1911-09-07,1989-09-07,999-42-9277,S99992728,X30959277X,Mrs.,Willia886,Abernathy524,,Gulgowski816,M,asian,chinese,F,Forest Lake,394 Mann Annex Unit 98 Rochester Minnesota 55901 US,0
c679b153-0238-4074-917d-fee7049de4da,1938-05-20,2015-11-06,999-80-8075,S99952809,X39012707X,Mrs.,Leticia253,Acuña179,,Gallardo890,M,black,dominican,F,Lino Lakes,757 Eichmann Divide St. Paul Minnesota 55101 US,0
8c30a33e-bd96-4e07-a28c-b867c301f69d,1997-12-27,,999-96-1516,S99962813,X64896207X,Mr.,Adrian111,Beahan375,,,,white,german,M,Krainship,589 Ritchie Bridge Apt 53 Brooklyn Park Minnesota 55428 US,0
563d3253-964c-4e73-9384-59525ee3cbfe,1946-08-19,1995-06-05,999-83-2551,S99996704,X77354501X,Mr.,Jamar151,Cummerata161,,,M,white,irish,M,Golden Valley,265 Bahringer Forge North Branch Minnesota 55032 US,0
b9677adc-88d7-4f82-97b1-7cabf8a6c965,1993-03-09,,999-81-6394,S99953172,X55390534X,Ms.,Melony418,Ortiz186,,,,white,italian,F,Slatership,524 Casper Vista Apt 77 Minneapolis Minnesota 55401 US,0
ca9c917c-2c3b-4202-8dc7-bdd1fbde8d1d,2003-04-23,,999-10-9528,,,,Wallace647,Vandervort697,,,,white,italian,M,Woodbury,579 Lebsack Throughway St. Paul Minnesota 55101 US,0
689781d3-ba14-4a61-87b2-909f0332a737,1943-08-22,2004-07-25,999-15-2945,S99973891,X1354625X,Ms.,Shayna64,Schumm995,,,S,white,english,F,Sherburn,212 Brekke Extension Suite 8 Independence Minnesota 55328 US,1
dac32661-4eef-478d-8c1d-af212a9567e5,1976-09-01,,999-32-9219,S99988639,X45328609X,Mr.,Everett935,Cummerata161,,,M,white,french,M,Mounds View,152 Wintheiser Branch Apt 1 Owatonna Minnesota 55060 US,1
1782889b-7900-4e24-aee6-874274c75391,2003-01-15,,999-76-9740,,,,Lenore883,Heaney114,,,,white,french_canadian,F,Pelican Rapids,1054 Glover Center Grand Rapids Minnesota 55744 US,0
87b5cd72-b8a6-4775-ad54-0d76cce895b2,1971-06-28,,999-39-5245,S99988733,X67250293X,Mr.,Dean966,Hyatt152,,,S,white,american,M,Plymouth,613 Thompson Estate Suite 79 Robbinsdale Minnesota 55422 US,0
65027a02-e53f-4616-a936-e48f0883a276,1979-11-29,,999-27-6729,S99971093,X44582557X,Mrs.,Henrietta324,Koelpin146,,Schamberger479,M,white,german,F,Maple Grove,694 Bahringer Park Unit 76 North Branch Minnesota 55032 US,0
530409b1-be7f-4c23-9459-67eaa91cacdf,2010-04-04,,999-22-1454,,,,Jc393,Haag279,,,,white,irish,M,Otsego,284 Littel Gate Apt 42 Maple Grove Minnesota 55311 US,1
db033856-491f-4451-af4d-625eaee279b8,1948-10-12,,999-66-9240,S99963494,X7967963X,Mrs.,Chantal971,Hahn503,,Bogan287,M,white,english,F,Oakdale,830 O'Conner Ville Rochester Minnesota 55901 US,0
d356ee3b-5247-471f-aaad-9a523603f597,1936-02-15,2004-05-22,999-35-2986,S99930846,X43259737X,Mrs.,Georgiana151,Predovic534,,Braun514,M,white,irish,F,Bloomington,465 Koss Overpass Minneapolis Minnesota 55401 US,1
1717d5ef-946b-4f8c-9080-565604100e7d,1982-12-04,,999-45-1160,S99982678,X50373866X,Mrs.,Sabra779,Torphy630,,Deckow585,M,white,portuguese,F,Richfield,158 Christiansen Meadow Cottage Grove Minnesota 55016 US,0
90930cbd-cc22-49c3-ae0a-8150166845a4,2011-06-06,,999-11-5355,,,,Hildred696,Grant908,,,,asian,chinese,F,Moorhead,477 Ferry Loaf Unit 6 St. Paul Minnesota 55101 US,0
b743c3d6-121b-4680-bd80-2afd1dd77e8a,1959-03-04,,999-97-6626,S99974403,X9418159X,Mrs.,Jerrie417,Waelchi213,,Waelchi213,M,white,irish,F,Plainview,347 Auer Bay Edina Minnesota 55343 US,1
b0d7e7bc-44c7-4fa4-bee8-671025125ca1,1970-12-19,,999-82-1650,S99941270,X68731662X,Mr.,Arlie183,Spinka232,,,M,white,french,M,Shoreview,794 Rodriguez Track Apt 50 Mountain Lake Minnesota 56159 US,0
f7e75b12-e99a-429e-9d9c-aa9a889d749b,1950-08-19,1951-06-15,999-91-6765,,,,Shaun461,Gerhold939,,,,white,english,F,Minneapolis,1076 Feil Orchard Duluth Minnesota 55802 US,0
b127dae3-341d-4f29-acdd-6b2a01802d81,1947-06-01,2017-04-16,999-69-9406,S99926812,X14385488X,Mrs.,Lisa683,Grimes165,,Reichel38,M,white,english,F,Minneapolis,643 Runte Highlands Unit 82 Independence Minnesota 55328 US,0
dc19a1ec-d4e2-490b-b5c7-b029ed40da6a,1976-12-08,,999-39-3821,S99918681,X60454070X,Mr.,Gus973,Bernhard322,,,M,white,irish,M,Brooklyn Park,292 Nolan Divide Kasotaship Minnesota  US,1
2fd12aed-4205-47ff-992c-513a6b7d6e28,1989-11-21,,999-59-6921,S99920852,X2203035X,Mrs.,Elina789,Bruen238,,Turcotte120,M,white,irish,F,St. Cloud,478 Schuppe Flat Minneapolis Minnesota 55401 US,0
d556a063-1959-492f-8805-facd604c24f0,2009-09-25,,999-57-3570,,,,Francesco636,Ruecker817,,,,white,french,M,Niningership,554 Corwin Bypass Apt 64 Duluth Minnesota 55802 US,0
3675419b-92ee-4a91-99c0-8ca5d032e324,1955-04-19,,999-12-1521,S99985829,X78242846X,Mr.,Elisha578,Sawayn19,,,M,white,american,M,Scandia Valleyship,946 Stiedemann Bridge St. Cloud Minnesota 55320 US,1
a1996c45-f2d7-4da9-8ba9-16821c536dcd,1985-05-30,,999-37-2535,S99934879,X1104945X,Mrs.,Lien262,Ward668,,Weber641,M,white,italian,F,Waubun,404 Breitenberg Mews Suite 40 Brooklyn Park Minnesota 55428 US,1
202fb3d7-211a-43dd-8c82-b92cbecf2c36,2004-08-27,,999-90-8421,,,,Jimmie93,Grant908,,,,white,irish,M,Berthaship,149 Hansen Viaduct Apt 47 Rocksburyship Minnesota  US,0
7327fce1-de80-43fa-8a95-696b7f9c13fb,1976-10-29,,999-81-3018,S99936546,X77243128X,Mrs.,Krysta658,Brakus656,,O'Kon634,M,white,french_canadian,F,Minneapolis,589 Mills Path Unit 42 Grand Rapids Minnesota 55744 US,0
f12e1105-1ca0-4604-b204-378de26ad5a4,1939-06-23,,999-16-7771,S99910269,X59998005X,Mrs.,Thomasine260,Larson43,,Marks830,M,white,irish,F,Minneapolis,1011 Jacobi Frontage road Suite 29 Andover Minnesota 55303 US,0
8d7af4a2-7cf7-4826-a7bd-dcefb525268a,1986-05-27,,999-51-1024,S99937078,X38045593X,Ms.,Peggy868,Raynor401,,,S,black,african,F,Stewartville,316 Cummerata Wall Apt 5 Independence Minnesota 55328 US,1
1742f13d-5bf9-49e9-b351-63bf6b8ea734,1962-12-31,,999-41-6913,S99935685,X23065827X,Mr.,Horacio317,Cavazos163,,,M,hispanic,puerto_rican,M,Eden Prairie,717 Will Rue Waconia Minnesota 55322 US,0
1235549e-db08-4c04-ab18-e28a674ec04b,1951-02-18,,999-35-6108,S99956978,X57277682X,Mrs.,Kendal125,Jacobs452,,Klocko335,M,white,italian,F,Plymouth,158 Rice Branch Suite 15 Bloomington Minnesota 55420 US,1
